Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Daryl Edwards\daryl-edwards-1,JR,2017-18,G,Louisiana State,SEC,29,624,12.7,0.626,0.599,1,7.2,4.2,10.2,1.7,0.4,14.3,14.8,179,118.6,112,1.1,0.4,1.5,3.6,-0.2,3.5
Trent Frazier\trent-fraizer-1,FR,2017-18,G,Illinois,Big Ten,32,842,16,0.513,0.493,0.9,7.9,4.1,23.8,3.6,0.1,15.4,26.3,384,102.9,104.1,1.1,1.1,2.2,3.1,0.4,3.5
Daniel Giddens\daniel-giddens-1,SO,2017-18,F,Alabama,SEC,30,409,13.1,0.584,0.578,6.6,13.9,10.4,3.4,1.7,8.4,22.9,17.6,120,97.6,97.1,0.2,0.8,1,-2.4,5.9,3.5
Rayshaun Hammonds\rayshaun-hammonds-1,FR,2017-18,F,Georgia,SEC,31,746,12,0.485,0.447,7.3,15.8,11.7,12.4,1.2,0.9,15.6,17.6,218,102.1,102.2,0.6,1.1,1.7,0.3,3.2,3.5
Jaylen Hands\jaylen-hands-1,FR,2017-18,G,UCLA,Pac-12,28,727,15.9,0.536,0.498,2.8,14,8.7,19.4,2.2,0.6,16.7,22.1,300,106.1,105.5,1.1,0.9,1.9,2.4,1.1,3.5
Zach Haney\zach-haney-1,JR,2017-18,F,Boise State,MWC,30,684,14.8,0.533,0.535,12.8,16.2,14.6,5.3,1.1,3.2,15.2,16.8,225,109.3,97.5,1,1.3,2.3,-0.1,3.6,3.5
Philipp Hartwich\philipp-hartwich-1,SR,2017-18,C,Portland,WCC,32,826,15.3,0.548,0.634,9,26,18,9.3,1.1,10.1,22.2,12.8,202,103.4,100.6,0.6,1.4,2,-3,6.5,3.5
Jordan Hunter\jordan-hunter-2,SO,2017-18,C,Saint Mary's (CA),WCC,29,203,22.9,0.608,0.61,18.3,24,21.4,5.7,0.6,7.2,17.7,23.3,88,115.2,96,0.5,0.4,1,0.5,2.9,3.5
Eddie Keith\eddie-keith-1,SR,2017-18,G,Towson,CAA,32,794,18.1,0.524,0.518,7.9,14.7,11.3,15.3,2.1,5.4,14.4,19.5,299,110.9,101,1.4,1.3,2.7,0.3,3.2,3.5
C.J. Keyser\cj-keyser-1,SO,2017-18,G,Wichita State,AAC,16,122,10.9,0.498,0.375,3.8,9,6.5,13.8,2.8,1.9,16.2,14.9,35,110.6,100.7,0.2,0.2,0.4,0.5,3,3.5
Marcus Lee\marcus-lee-2,SR,2017-18,F,University of California,Pac-12,32,888,19.7,0.576,0.563,11.6,18.6,14.8,11.1,1.3,6.8,21.1,21.6,362,104.5,109.1,1.2,0.7,1.9,0.2,3.3,3.5
Nick Loew\nick-loew-1,JR,2017-18,F,San Francisco,WCC,8,64,17.3,0.675,0.667,10.6,13.2,11.9,9.1,1.9,1.7,14.4,11.2,18,135.7,103.1,0.2,0.1,0.3,0.9,2.6,3.5
Aaron Menzies\aaron-menzies-1,JR,2017-18,C,Seattle,WAC,31,812,25.3,0.632,0.614,14.9,22.8,19,4.7,0.6,8.8,11.8,19.1,343,127.6,98.1,2.6,1.5,4.1,0.6,2.9,3.5
Bobby Moorehead\bobby-moorehead-1,JR,2017-18,G,Montana,Big Sky,30,957,11.7,0.534,0.508,2.7,16.3,9.4,6.5,2.4,1.7,13.1,12.4,217,110.2,96,1,2,3,0.5,3,3.5
Michael Nzei\michael-nzei-1,JR,2017-18,F,Seton Hall,Big East,31,512,13.6,0.577,0.57,10.5,16.9,13.7,5.4,1,1.7,16.9,12.2,136,116.1,104.5,0.8,0.7,1.4,1,2.5,3.5
Shawn Occeus\shawn-occeus-1,SO,2017-18,G,Northeastern,CAA,33,953,16.7,0.591,0.552,1.7,8.9,5.4,11.9,4,1.9,16.2,19.9,329,108.6,98.6,1.4,1.7,3.2,0.9,2.6,3.5
Nate Renfro\nate-renfro-1,JR,2017-18,F,San Francisco,WCC,33,733,13.9,0.544,0.567,7.4,19.5,13.2,13.1,1.7,4.2,21.6,16,206,100.6,99.8,0.5,1.3,1.8,-1.1,4.6,3.5
Roman Sorkin\roman-sorkin-1,SR,2017-18,F,Oregon,Pac-12,19,139,17.4,0.621,0.602,6.9,9.4,8.2,6.9,0,6,9.4,19.2,53,124.8,107.4,0.4,0.1,0.5,3,0.5,3.5
Maliek White\maliek-white-1,SO,2017-18,G,Providence,Big East,21,298,15.3,0.558,0.543,1.5,8.1,4.8,10.8,3.1,1.1,13.1,20.3,104,105.8,104.3,0.4,0.4,0.8,2,1.5,3.5
Devin Wilson\devin-wilson-2,SR,2017-18,G,Virginia Tech,ACC,32,517,10.1,0.556,0.569,1.7,11.9,7.2,17.2,1.5,0.5,18.4,10.3,117,114.8,104.6,0.6,0.6,1.3,0.8,2.7,3.5
Lamonte Bearden\lamonte-bearden-1,JR,2017-18,G,Western Kentucky,CUSA,31,840,19,0.571,0.496,2.6,6.3,4.6,22.6,3.8,0.6,19.1,23,378,109.9,101.8,1.7,1.3,3,2.3,1.1,3.4
Chad Brown\chad-brown-1,JR,2017-18,F,Central Florida,AAC,30,550,16.4,0.538,0.515,11,16.2,13.7,1.6,1.5,6.7,12.9,15.8,154,109.6,91.8,0.7,1.3,2.1,-1.9,5.3,3.4
Amir Coffey\amir-coffey-1,SO,2017-18,G,Minnesota,Big Ten,18,569,18,0.566,0.533,3.1,10.6,6.8,20.9,1.3,0.9,13.6,22.1,244,112.8,110.2,1.2,0.4,1.6,3.6,-0.2,3.4
Eric Davis Jr.\eric-davisjr-1,JR,2017-18,G,Texas,Big 12,26,680,11.2,0.535,0.503,1,9.7,5.4,4.6,1.5,0,10.1,18,199,106.7,103.8,0.8,0.9,1.7,1.9,1.5,3.4
Greg Eboigbodin\greg-eboigbodin-1,FR,2017-18,F,Illinois,Big Ten,30,318,11.1,0.534,0.551,11.5,17.1,14,4.4,2,4.1,20.8,11.7,74,105,102.7,0.2,0.5,0.7,-0.8,4.2,3.4
Jase Febres\jase-febres-1,FR,2017-18,G,Texas,Big 12,29,470,8,0.454,0.442,5.2,8.1,6.6,5.8,0.9,1.4,8.6,14,107,102.1,105,0.3,0.6,0.9,1.2,2.2,3.4
Nana Foulland\nana-fouland-1,SR,2017-18,C,Bucknell,Patriot,34,969,24.8,0.599,0.6,8.9,18.5,13.9,9.9,1,6.1,12,25.1,494,116.7,97.8,2.8,1.8,4.6,0.7,2.7,3.4
Jarvis Garrett\jarvis-garrett-1,SR,2017-18,G,Rhode Island,A-10,29,617,11.7,0.527,0.504,3.3,9.7,6.3,16.7,2,0,16.2,14.9,177,108.6,101.5,0.7,1,1.7,1.6,1.8,3.4
Jordan Goldwire\jordan-goldwire-1,FR,2017-18,G,Duke,ACC,23,162,8.4,0.412,0.385,2.1,5.6,4,20.8,3.1,0,20.1,10.2,35,108.1,102.1,0.1,0.2,0.4,1.3,2.1,3.4
Franklin Howard\franklin-howard-1,JR,2017-18,G,Syracuse,ACC,33,1265,14.4,0.482,0.451,1.6,8.4,5.1,30.7,3,0.9,18.6,26.1,513,97.8,101.9,0.9,1.9,2.8,1.6,1.8,3.4
Josh Ibarra\josh-ibarra-1,SR,2017-18,C,Houston Baptist,Southland,9,239,29.4,0.568,0.552,16.8,23.1,19.6,20.7,0.7,6.1,13.6,27.1,145,116.4,109.4,0.8,0.2,1,2.8,0.5,3.4
Rob Marberry\rob-marberry-1,JR,2017-18,F,Lipscomb,A-Sun,32,914,24.3,0.641,0.619,7.6,14.6,11.1,14.5,1.2,2.5,10.5,22.4,472,126.6,101.4,3.2,1.4,4.6,2.6,0.8,3.4
Luke Meyer\luke-meyer-2,SR,2017-18,F,Central Michigan,MAC,32,759,20.8,0.675,0.65,7.3,16.5,11.9,6.1,0.6,6.1,11.3,16.9,276,132.1,103.6,2.3,1,3.3,2.7,0.8,3.4
Yankuba Sima\yankuba-sima-1,,2017-18,F,Oklahoma State,Big 12,23,347,10.7,0.478,0.493,11.1,13.7,12.4,4.1,1.8,8.3,25.5,15.8,88,87.5,100.5,-0.1,0.6,0.4,-3.2,6.6,3.4
David Simmons\david-simmons-4,JR,2017-18,G,Middle Tennessee,CUSA,30,537,12.2,0.579,0.554,5.7,12.1,8.8,15.7,1.5,0.7,21.2,14.2,156,112.1,99.2,0.8,0.9,1.7,0.6,2.8,3.4
Terry Taylor\terry-taylor-5,FR,2017-18,G,Austin Peay,OVC,32,999,23.9,0.622,0.595,13.5,18.3,15.7,5,1,3.7,12.9,21.8,459,124.4,102.6,3.3,1.5,4.7,3.6,-0.2,3.4
Nick Weatherspoon\nick-weatherspoon-2,FR,2017-18,G,Mississippi State,SEC,31,884,16.4,0.545,0.513,1.1,10.3,5.8,13.6,2,0.6,8.7,19.7,324,115.4,101.3,1.8,1.4,3.2,2.2,1.2,3.4
Francis Alonso\francis-alonso-1,JR,2017-18,G,North Carolina-Greensboro,Southern,34,994,19.3,0.589,0.552,1.8,8.2,4.9,21.4,2.2,0.3,16,27.5,494,114.2,96.7,2.8,2,4.7,4.2,-0.9,3.3
Wabissa Bede\wabissa-bede-1,FR,2017-18,G,Virginia Tech,ACC,27,222,12.6,0.559,0.543,2.3,10.1,6.5,15.7,1.8,1.6,14.2,14.8,66,113.4,104.2,0.3,0.3,0.6,1.1,2.2,3.3
Trae Bell-Haynes\trae-bell-haynes-1,SR,2017-18,G,Vermont,AEC,32,1019,20.3,0.593,0.543,2.7,13.8,8.6,26,2.3,0.5,19.8,26.8,493,110.6,98.7,2.4,1.8,4.3,2.2,1.2,3.3
Jaylen Butz\jaylen-butz-1,FR,2017-18,F,DePaul,Big East,23,271,16.7,0.591,0.615,15.8,23.8,19.7,5.5,1,5.4,21.9,15.3,86,108.6,101,0.4,0.4,0.8,-0.8,4.1,3.3
Nico Carvacho\nico-carvacho-1,SO,2017-18,F,Colorado State,MWC,32,919,18.9,0.547,0.521,14.4,25.3,19.7,15.2,1.4,2.9,19.3,17.5,344,111.3,107.5,1.6,0.9,2.5,1.1,2.2,3.3
Kyvon Davenport\kyvon-davenport-1,JR,2017-18,F,Memphis,AAC,31,898,20.6,0.59,0.559,9.1,15.9,12.6,6.4,1.2,5.2,13.2,22.1,364,117.4,106.5,2.3,1,3.2,2.6,0.7,3.3
Andrew Eudy\andrew-eudy-1,JR,2017-18,C,Campbell,Big South,31,787,21.1,0.606,0.589,8.3,15.5,12,21.2,2.3,8.3,21.1,20.6,326,111.5,98.6,1.6,1.4,3,-0.1,3.5,3.3
Phil Fayne\phil-fayne-1,JR,2017-18,F,Illinois State,MVC,29,866,24.8,0.584,0.595,12.6,14.7,13.7,7.9,2.3,3.7,11.7,25.6,421,113.9,102.2,2.2,1.3,3.5,2,1.3,3.3
Josh Hall\josh-hall-2,SO,2017-18,G,Nevada,MWC,30,671,12.8,0.553,0.518,5.8,13,9.5,11.6,1.5,1.8,17.8,14.7,197,110.2,103.7,0.9,0.9,1.8,1.2,2.1,3.3
Nick Hopkins\nick-hopkins-1,FR,2017-18,G,Belmont,OVC,28,461,18,0.596,0.587,3.4,10.5,7.2,10.2,2.3,0.2,8.4,21.8,183,117.5,102.7,1.1,0.7,1.8,4.3,-1,3.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Justin Jackson\justin-jackson-5,SO,2017-18,F,Maryland,Big Ten,11,323,14.1,0.47,0.416,11.1,20.9,16.5,12.6,1.7,3,21.8,23.9,119,93.1,97.4,0,0.6,0.7,-0.5,3.8,3.3
Justin Jenifer\justin-jenifer-1,JR,2017-18,G,Cincinnati,AAC,31,597,12.2,0.546,0.487,1,4.6,2.9,22.3,1.5,0,13.7,13.4,169,124.4,95.2,1.3,1.3,2.5,2.1,1.2,3.3
Markis McDuffie\markis-mcduffie-1,,2017-18,F,Wichita State,AAC,19,367,16.3,0.56,0.528,6.4,14,10.3,11.4,1.4,0.6,15.1,23,153,110.7,103.3,0.7,0.5,1.2,2.8,0.5,3.3
Terrell Miller Jr.\terrell-millerjr-1,SR,2017-18,F,Murray State,OVC,31,943,21.4,0.603,0.589,4,26.6,16,10.3,1.5,1.7,12.5,23.3,402,117,93.5,2.4,2.2,4.6,2.1,1.2,3.3
Jordan Schakel\jordan-schakel-1,FR,2017-18,G,San Diego State,MWC,29,417,9.5,0.504,0.489,4.7,12.1,8.5,6.6,1.6,0.9,8.2,12.8,100,113.3,100.7,0.5,0.7,1.2,1.6,1.7,3.3
Wayde Sims\wayde-sims-1,SO,2017-18,F,Louisiana State,SEC,29,523,15.3,0.563,0.544,7.5,12.6,10.1,4.1,1.5,4.3,11.6,16.8,164,113.5,108.1,0.9,0.5,1.4,1.3,1.9,3.3
Andre Spight\andre-spight-1,SR,2017-18,G,Northern Colorado,Big Sky,32,1063,23.3,0.565,0.528,1.9,11.7,6.7,22.4,1.8,0.6,12.7,31.9,671,112,100.4,3.1,1.8,4.9,4,-0.7,3.3
Issa Thiam\issa-thiam-1,SO,2017-18,G,Rutgers,Big Ten,34,986,11.2,0.545,0.534,3.6,13.1,8.1,4.1,1.5,0.9,11.4,12.5,217,111.4,99.5,1.1,1.7,2.8,0.7,2.6,3.3
Jahlil Tripp\jahlil-tripp-1,SO,2017-18,F,Pacific,WCC,32,1122,16.9,0.513,0.475,8.2,19,13.5,25.2,2.6,0.8,21.5,20,417,103.3,106.5,1.3,1.2,2.5,1.5,1.8,3.3
Amaad Wainright\amaad-wainright-1,JR,2017-18,G,Kansas State,Big 12,30,393,10.5,0.491,0.493,7.2,14.1,10.8,7.1,2.8,0.9,15.9,12.8,87,101.7,102,0.2,0.6,0.8,0.1,3.2,3.3
Jonathan Baehre\jonathan-baehre-1,SO,2017-18,F,North Carolina-Asheville,Big South,33,699,17.9,0.604,0.589,9.3,15.4,12.5,8.4,1.6,9.3,16.6,16.3,224,113.4,100.9,1.2,1.1,2.3,-0.1,3.3,3.2
Dusty Baker\dusty-baker-1,SR,2017-18,G,Weber State,Big Sky,30,761,17.1,0.664,0.612,1,16.6,9.6,25,1.8,0.4,19.6,14.2,262,127.3,100.2,2,1.3,3.3,2.9,0.3,3.2
Clevon Brown\clevon-brown-1,SO,2017-18,F,Vanderbilt,SEC,32,543,11.8,0.503,0.504,9.2,12.5,10.8,2.5,1,8,17.8,14.6,130,98.1,109.6,0.2,0.4,0.7,-0.6,3.8,3.2
Ivan Canete\ivan-canete-1,SR,2017-18,G,Stephen F. Austin,Southland,29,685,17,0.576,0.537,3.6,11.2,7.4,21.3,3.8,1.1,19.3,19.7,287,113.1,92.3,1.4,1.6,3,1.5,1.6,3.2
Cheickna MBacke Diong\cheicknambacke-diong-1,FR,2017-18,F,Nevada-Las Vegas,MWC,29,276,12.3,0.576,0.55,8.6,19.6,14.6,3.3,2.6,6.8,28.1,12.6,66,97.6,97.3,0.1,0.5,0.6,-2.1,5.4,3.2
Joshua Doss\joshua-doss-1,SR,2017-18,G,South Dakota,Summit,25,151,16.4,0.7,0.625,7,21.3,14.5,6.1,2.6,0.7,22.8,11.4,41,125.4,92.2,0.3,0.4,0.7,0.1,3.1,3.2
Ernie Duncan\ernie-duncan-1,JR,2017-18,G,Vermont,AEC,31,909,16.5,0.616,0.578,0.9,9.6,5.5,15.6,1.1,0.4,11.9,19.3,328,121.6,102.9,2.3,1.3,3.6,4.3,-1,3.2
Cortez Edwards\cortez-edwards-1,JR,2017-18,G,Southern Mississippi,CUSA,32,1151,22.1,0.55,0.515,6.5,14.7,10.5,17.3,3.5,1.4,11.2,24.2,518,111,103.4,2.5,1.6,4.1,2.4,0.8,3.2
Savion Flagg\savion-flagg-1,FR,2017-18,G,Texas A&M,SEC,26,413,12.3,0.513,0.5,9.3,14.2,11.9,8.1,1.1,0.5,15.9,15.4,120,106.2,102.3,0.4,0.6,1,1.1,2.1,3.2
Jacob Gilyard\jacob-gilyard-1,FR,2017-18,G,Richmond,A-10,30,1088,16.4,0.566,0.534,1.7,6,3.8,20.8,4.5,0.1,14.7,16.4,347,111.8,108.7,1.7,1,2.7,3.1,0.1,3.2
Jamall Gregory\jamall-gregory-1,JR,2017-18,G,Jacksonville State,OVC,33,784,17.6,0.528,0.502,2.8,13.8,8.5,25.2,3.9,5.2,22.7,23.1,303,97.7,91.2,0.5,2,2.5,-1.3,4.5,3.2
Collin Hartman\collin-hartman-1,SR,2017-18,F,Indiana,Big Ten,23,354,11.7,0.473,0.453,6.2,14.3,10.2,12,1.5,1.3,9.7,16.4,102,107.2,105,0.4,0.4,0.8,2,1.2,3.2
Mustapha Heron\mustapha-heron-1,SO,2017-18,G,Auburn,SEC,29,821,20.3,0.565,0.503,5.2,16,10.6,6.7,2.3,0.3,12.2,27.4,427,112.9,101.2,2.1,1.3,3.4,2.9,0.3,3.2
Keyon Jones\keyon-jones-1,JR,2017-18,G,New Mexico State,WAC,26,347,12.5,0.575,0.573,2.2,11.5,6.9,6.3,2.6,0.3,14.3,16.6,101,109.6,90.8,0.4,0.9,1.3,1.4,1.8,3.2
Leland King\leland-king-1,SR,2017-18,F,UC-Santa Barbara,Big West,30,958,24,0.566,0.538,7.6,29.6,18.8,11.6,1.4,0.3,8.3,24.6,453,119,98.9,2.9,1.7,4.6,3.4,-0.3,3.2
Ryan Kriener\ryan-kriener-1,SO,2017-18,F,Iowa,Big Ten,27,280,15.1,0.546,0.564,7.9,13,10.5,16.6,2.6,2.5,18.5,18.7,99,105.2,108.4,0.3,0.3,0.6,1.7,1.6,3.2
Fletcher Magee\fletcher-magee-1,JR,2017-18,G,Wofford,Southern,33,1107,24.7,0.648,0.618,1,9.9,5.5,11.3,1.7,0.3,9.1,29,591,122.8,107.9,4.2,1.1,5.2,6.9,-3.8,3.2
Nick McGlynn\nick-mcglynn-1,JR,2017-18,F,Drake,MVC,32,722,23,0.561,0.531,9.8,19,14.4,11.8,1,7.7,10,25.2,339,112.9,101.7,1.7,1.1,2.9,0.3,2.8,3.2
Shelton Mitchell\shelton-mitchell-1,JR,2017-18,G,Clemson,ACC,28,921,13.6,0.536,0.472,1.5,8.6,5.2,21.6,1.3,0.1,17,20.5,339,107.2,103,1.4,1.3,2.7,2,1.2,3.2
Tai Odiase\tai-odiase-1,SR,2017-18,C,Illinois-Chicago,Horizon,32,814,21.7,0.578,0.554,10.6,13.4,12.1,1.9,1.5,12.2,11.7,17.1,289,116.8,96.5,1.6,1.6,3.2,-1.6,4.8,3.2
Jordan Ratinho\jordan-ratinho-1,SO,2017-18,G,San Francisco,WCC,33,1009,14.4,0.583,0.574,3,9.2,6,7.6,1.3,1.2,8.5,17,309,117.2,106.2,1.9,1.1,3,2.5,0.7,3.2
Kamau Stokes\kamau-stokes-1,JR,2017-18,G,Kansas State,Big 12,24,627,16,0.539,0.489,1.2,9.3,5.4,26.6,2.5,0,17.3,22.2,250,107.6,105.4,1,0.7,1.8,2.8,0.4,3.2
Marques Townes\marques-townes-1,JR,2017-18,G,Loyola (IL),MVC,33,920,17.6,0.594,0.569,3.2,13.5,8.9,16.8,2,0.9,17.3,22.6,361,108.4,96,1.6,1.9,3.5,1.1,2.1,3.2
Romello White\romello-white-1,FR,2017-18,F,Arizona State,Pac-12,30,709,21.1,0.635,0.654,12.4,21.6,17.1,3.5,0.6,3.6,14.8,20.3,314,121.1,102.9,2,1,3,2,1.2,3.2
Darral Willis Jr.\darral-willisjr-1,SR,2017-18,F,Wichita State,AAC,30,554,22.9,0.575,0.549,11,25.3,18.4,10.8,0.5,2.9,15.1,28.7,294,111.9,99.9,1.4,0.9,2.4,2,1.2,3.2
Jamar Akoh\jamar-akoh-1,JR,2017-18,F,Montana,Big Sky,30,780,23.6,0.608,0.577,10.4,20.1,15.1,8.5,2,3.1,16.6,25.2,391,115.1,94.6,2.1,1.7,3.9,1.2,2,3.1
Josh Anderson\josh-anderson-2,,2017-18,G,Western Kentucky,CUSA,16,264,20.2,0.599,0.599,5.6,10.1,8,9.2,3,1.2,12.3,21.6,112,116.5,101.6,0.6,0.4,1,2.2,0.9,3.1
Eli Brooks\eli-brooks-1,FR,2017-18,G,Michigan,Big Ten,27,298,8.7,0.396,0.371,3.3,9.9,6.6,16.1,2.5,1.1,16,14.8,69,92.3,98.2,0,0.6,0.6,-1,4.1,3.1
Kyle Clark\kyle-clark-1,SO,2017-18,F,Saint Mary's (CA),WCC,3,60,10.4,0.67,0.625,7.1,2,4.4,2.7,0,0,0,8.3,12,155.3,109.8,0.1,0,0.2,3.7,-0.6,3.1
Daejon Davis\daejon-davis-1,FR,2017-18,G,Stanford,Pac-12,30,923,13.6,0.561,0.52,3,12.5,7.9,29.4,2.3,0.7,29.7,21.3,365,97.8,104,0.6,1.2,1.8,0.4,2.7,3.1
Frankie Ferrari\frankie-ferrari-1,JR,2017-18,G,San Francisco,WCC,33,921,18.5,0.558,0.523,0.6,9.6,4.9,32.6,2.3,0,13.2,21.8,388,115.6,104.6,2.3,1.2,3.4,3.5,-0.4,3.1
DeShawn Freeman\deshawn-freeman-1,SR,2017-18,F,Rutgers,Big Ten,33,839,20,0.464,0.41,10,21.7,15.6,7.8,3.6,3.3,13.8,27.4,360,96.8,89.7,0.5,2.2,2.8,-1.4,4.5,3.1
Taveion Hollingsworth\taveion-hollingsworth-1,FR,2017-18,G,Western Kentucky,CUSA,31,1069,15.5,0.596,0.552,2.8,8.4,5.7,9.6,1.8,0.5,14.8,19,388,113.9,105.8,2,1.2,3.3,2.7,0.4,3.1
Jaron Hopkins\jaron-hopkins-1,SR,2017-18,G,Fresno State,MWC,25,716,18.4,0.534,0.522,3.9,20.8,12.4,20.4,2.9,1.5,18.2,23.4,296,103,98.2,0.9,1.3,2.2,-0.1,3.2,3.1
Musa Jallow\musa-jallow-1,FR,2017-18,G,Ohio State,Big Ten,31,453,6.5,0.484,0.468,4.2,8,6.2,9.6,2.1,1,25.5,13,92,90,101.5,-0.1,0.7,0.6,0,3.1,3.1
Tre'Darius McCallum\tredarius-mccallum-1,,2017-18,F,DePaul,Big East,31,909,13.6,0.511,0.502,5.2,17,10.9,6.2,2.5,1.7,12.9,18.3,279,100.9,102.2,0.7,1.3,2,-0.1,3.2,3.1
Alex Peacock\alex-peacock-1,JR,2017-18,F,Texas State,Sun Belt,32,789,16.9,0.612,0.577,7.7,17.6,12.6,16,2.5,1.4,21,15.8,241,114.4,97.6,1.4,1.5,2.9,1.2,2,3.1
Darrian Ringo\darrian-ringo-1,JR,2017-18,G,Miami (OH),MAC,32,981,19,0.551,0.509,2.5,10.6,6.6,44.2,5.2,0.3,27.9,20,405,106.4,95.7,1.5,2.1,3.6,0.8,2.3,3.1
Tyler Sharpe\tyler-sharpe-1,SO,2017-18,G,Northern Kentucky,Horizon,30,441,18.5,0.618,0.593,1.7,6.7,4.3,7.6,3.3,0.7,8.3,20.4,172,122.5,95.6,1.2,0.9,2.1,3.7,-0.6,3.1
Anthony Smith\anthony-smith-14,JR,2017-18,F,Nevada-Las Vegas,MWC,13,144,13.5,0.549,0.55,11.6,9.7,10.6,9.4,2.3,0.6,16.3,15.9,48,111.1,106.2,0.2,0.2,0.4,2.4,0.7,3.1
Courtney Stockard\courtney-stockard-1,JR,2017-18,F,St. Bonaventure,A-10,28,862,17.3,0.559,0.504,5.3,18.3,12,14.5,2.3,1.7,17.7,22.5,352,107,98.4,1.4,1.6,3,0.2,2.9,3.1
Max Tinsley\max-tinsley-1,JR,2017-18,G,Pacific,WCC,15,75,14.1,0.894,0.875,3.1,6.6,4.8,7.4,3.2,1.6,18.3,7.6,15,151,108.7,0.2,0.1,0.2,2.6,0.4,3.1
Devin Watson\devin-watson-1,JR,2017-18,G,San Diego State,MWC,29,909,15.7,0.533,0.482,1.9,7.2,4.6,22.1,1.8,0,13.9,21,369,112.4,103,1.8,1.3,3.1,2.6,0.4,3.1
Frank Bartley\frank-bartley-1,SR,2017-18,G,Louisiana,Sun Belt,30,920,20.3,0.597,0.533,2.4,10.1,6.3,12,2.3,0.3,11.7,25.2,461,121.2,100.5,2.9,1.5,4.4,4.1,-1.1,3
Maciej Bender\maciej-bender-1,SO,2017-18,F,West Virginia,Big 12,30,285,8.5,0.443,0.447,11.7,13.5,12.6,2.7,1.6,3.8,23.7,9.8,52,95.5,99.9,0.1,0.5,0.5,-1.1,4.1,3
Jamal Cain\jamal-cain-1,FR,2017-18,F,Marquette,Big East,30,497,12.4,0.566,0.578,5.7,17.2,11.4,6.3,2.4,2.3,19.3,14.2,127,103.9,108.7,0.4,0.4,0.8,0.7,2.3,3
Aaron Carver\aaron-carver-1,SO,2017-18,F,Old Dominion,CUSA,29,539,10.2,0.47,0.456,8.9,16.4,12.6,6,1.7,4.9,22.8,8.7,91,101.7,93.7,0.2,1.2,1.5,-2.6,5.6,3
Marvin Clark\marvin-clark-1,JR,2017-18,F,St. John's (NY),Big East,32,983,15,0.601,0.568,4.3,12.8,8.5,6.2,2,0.6,15.4,19.9,359,108.9,103.2,1.5,1.4,2.9,2.4,0.6,3
Tyler Cook\tyler-cook-1,SO,2017-18,F,Iowa,Big Ten,33,923,21.8,0.593,0.568,9.1,18.2,13.7,12.3,1.3,2.1,16.1,26.7,468,112.1,110.2,2.3,0.7,2.9,2.8,0.2,3
Gorjok Gak\gorjok-gak-1,SO,2017-18,C,Florida,SEC,26,241,14.6,0.581,0.634,13.1,16.2,14.6,2.3,0.5,4.9,17.1,13.5,68,114.3,102.2,0.4,0.4,0.7,0,3.1,3
Markus Golder\markus-golder-1,SO,2017-18,G,Valparaiso,MVC,32,728,18.2,0.605,0.568,4.5,17.3,11.1,12.5,2,2.5,16.6,21,284,111.4,97.6,1.4,1.4,2.8,1.3,1.7,3
Jalen Harris\jalen-harris-2,SO,2017-18,G,Louisiana Tech,CUSA,11,276,24.1,0.608,0.549,3.4,16.6,10.1,21.5,2.5,1.1,16.8,30.5,156,111.7,101.1,0.8,0.4,1.2,2.9,0.1,3
Randy Haynes\randy-haynes-1,SR,2017-18,G,Old Dominion,CUSA,30,896,16.1,0.498,0.482,3.7,10.2,6.9,15.4,2.7,0.8,10,24.4,361,105.8,95.9,1.3,1.9,3.2,2,0.9,3
Michael Humphrey\michael-humphrey-1,SR,2017-18,F,Stanford,Pac-12,32,822,16.3,0.542,0.511,7.4,22.1,15.1,5.5,1.6,3.7,14.2,20.4,300,106.6,99.7,1.1,1.4,2.5,-0.3,3.3,3
Isaiah Jackson\isaiah-jackson-2,JR,2017-18,G,Providence,Big East,31,620,16,0.537,0.465,5.3,18.2,11.6,9.9,2,0.7,13.3,21.2,239,108.5,103.1,1,0.9,1.9,1.3,1.7,3
Justin Johnson\justin-johnson-7,SR,2017-18,F,Western Kentucky,CUSA,31,1054,20.4,0.563,0.564,8.1,23.2,16,7.2,1.3,2,10.9,21.8,439,113.2,100,2.2,1.8,4,1.9,1.1,3
Max Joseph\max-joseph-1,SR,2017-18,G,Valparaiso,MVC,32,842,14.2,0.552,0.535,4.4,14,9.4,15.4,3.3,0.3,18.2,15.5,247,106.9,97.3,0.9,1.6,2.6,0.4,2.6,3
Bennett Koch\bennett-koch-1,SR,2017-18,F,Northern Iowa,MVC,31,749,25.4,0.611,0.556,9.3,20.7,15,5.6,1.7,4.1,15.9,28.3,369,112.6,93.7,2,1.7,3.7,0.8,2.2,3
