Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Mike Rowley\michael-rowley-1,JR,2015-16,F,Albany (NY),AEC,33,953,16.7,0.616,0.581,10.9,14.9,13,7.6,2,1.3,19.3,14.6,291,118.4,96.8,1.9,1.9,3.7,0.5,2.2,2.7
Brett Royster\brett-royster-1,SR,2010-11,F,Florida Atlantic,Sun Belt,32,966,17.6,0.594,0.593,7,16.4,11.7,1.6,0.9,10.5,15.6,14.3,246,111.9,100.3,1.5,1.4,2.8,-2,4.6,2.7
Christien Sager\christien-sager-1,FR,2011-12,G,Oklahoma State,Big 12,13,51,9.7,0.505,0.375,2.4,9.5,5.9,10.9,3.6,0,16.8,6.3,7,113.7,103.3,0,0.1,0.1,0.8,1.9,2.7
Robert Sampson\robert-sampson-1,FR,2010-11,F,East Carolina,CUSA,34,452,13.2,0.534,0.521,8.7,17.4,13.2,10.9,1.3,5.2,20.6,15.2,117,101.9,99.5,0.4,0.7,1.1,-0.2,3,2.7
Jesse Sanders\jesse-sanders-1,JR,2010-11,G,Liberty,Big South,32,1043,19.8,0.537,0.457,8,12.8,10.4,35.5,2.1,0.5,22.2,20.6,434,111.1,98.1,2.5,1.7,4.2,2.4,0.3,2.7
Devon Scott\devon-scott-1,JR,2014-15,F,Dayton,A-10,9,249,18.6,0.641,0.636,11.1,22.1,16.9,6.3,1,1.8,19,17.8,83,116.5,94.5,0.6,0.5,1.1,0.5,2.2,2.7
Lis Shoshi\lis-shoshi-1,SR,2016-17,F,Arkansas-Little Rock,Sun Belt,27,666,20.4,0.546,0.5,11,21.2,16,12.5,1.5,7.7,15.7,20.7,255,110.4,99.1,1.3,1.1,2.4,-1,3.7,2.7
Marcus Simmons\marcus-simmons-1,SR,2010-11,G,Southern California,Pac-10,34,868,7.7,0.483,0.453,3.5,9.7,6.6,10.1,1.8,1,21.5,14.2,183,91.7,100.7,0.1,1.2,1.3,-1.1,3.8,2.7
Sam Singer\sam-singer-1,SR,2016-17,G,University of California,Pac-12,34,682,10.1,0.474,0.472,2,14.6,8.4,20,2,0.3,19.4,15.1,166,95,95.9,0.2,1.4,1.6,-1.2,3.9,2.7
Deville Smith\deville-smith-1,JR,2013-14,G,Nevada-Las Vegas,MWC,32,810,14.4,0.536,0.514,2,5,3.6,21.9,2.4,0.6,17.9,22,302,103.6,102.6,1,1.2,2.2,2.3,0.4,2.7
Dru Smith\dru-smith-1,FR,2016-17,G,Evansville,MVC,28,630,12.9,0.553,0.513,1.4,12.3,7,25,2.2,2.3,19.7,14.1,167,107.7,101.3,0.7,1,1.7,0.9,1.8,2.7
Jarquez Smith\jarquez-smith-1,SO,2014-15,F,Florida State,ACC,33,586,15.4,0.572,0.53,7.5,12.1,9.9,5,0.8,6.4,18.8,19.7,190,104.1,103,0.8,0.7,1.5,0,2.7,2.7
Xavier Smith\xavier-smith-1,FR,2014-15,F,St. Bonaventure,A-10,12,59,12,0.297,0.286,7.7,21.5,14.6,3.1,1,15.4,10.6,8.3,7,83.2,91.7,0,0.1,0.1,-6.1,8.7,2.7
Kyle Smyth\kyle-smyth-1,JR,2011-12,G,Iona,MAAC,31,645,11.6,0.546,0.523,1.5,10.3,5.8,9.9,2.2,0.8,10.8,13.3,164,114.2,103.9,1,0.6,1.6,2.5,0.2,2.7
Jonathan Stark\jonathan-stark-1,JR,2016-17,G,Murray State,OVC,33,1207,22.9,0.569,0.533,0.8,11.2,5.9,31,2,0.1,13,29.2,699,115.9,108.5,4,1,5,5.1,-2.4,2.7
Jordan Strawberry\jordan-strawberry-1,JR,2016-17,G,Mercer,Southern,31,909,20.8,0.601,0.546,2.2,11,6.8,30.7,1.4,0.1,15.6,22,392,123.3,109.8,3.1,0.6,3.7,4.4,-1.7,2.7
Isaiah Sykes\isaiah-sykes-1,FR,2010-11,G,Central Florida,CUSA,32,525,13.9,0.548,0.563,9.6,13.4,11.6,9.8,2.9,0.2,21.1,14.7,137,104.2,96.3,0.6,0.9,1.5,0.2,2.5,2.7
Kaleb Tarczewski\kaleb-tarczewski-1,FR,2012-13,C,Arizona,Pac-12,35,769,15,0.568,0.538,11.9,23.1,17.4,3.5,0.8,3.2,21,17.1,234,105.7,96.1,1.1,1.3,2.4,0,2.7,2.7
Matt Taylor\matt-taylor-1,JR,2016-17,G,New Mexico State,WAC,34,747,14.1,0.567,0.544,4.3,10.6,7.6,13.4,1.8,2.9,17,15.3,223,113.1,97.3,1.2,1.4,2.6,0.8,1.9,2.7
Ryan Taylor\ryan-taylor-1,SR,2016-17,F,Marshall,CUSA,32,921,21.3,0.569,0.538,7.6,21.6,14.9,14.5,1.5,4.8,16,24.2,467,109.7,103.3,1.9,1.2,3.2,0.6,2,2.7
Thomas de Thaey\thomas-de-thaey-1,SO,2012-13,F,North Carolina State,ACC,3,27,28.2,0.682,0.682,9.1,17.1,13.2,0,2.2,0,0,20.4,11,146.1,103,0.1,0,0.2,8.6,-5.9,2.7
Donte Thomas\donte-thomas-1,JR,2016-17,F,Bradley,MVC,32,694,19.2,0.557,0.522,10.3,23.1,17,9,2.1,2.9,14.7,19.3,251,109.9,98.1,1.2,1.3,2.4,0.1,2.6,2.7
Jahad Thomas\jahad-thomas-1,JR,2016-17,G,Massachusetts-Lowell,AEC,31,1051,25,0.613,0.592,8.2,22.9,15.8,28,2.6,0.8,20.2,26.9,598,113.5,105.9,3.1,1.1,4.2,2.3,0.4,2.7
Malik Thomas\malik-thomas-1,SO,2012-13,G,Boston University,AEC,30,693,18,0.538,0.519,9.3,20.3,14.6,11.5,2.7,3.2,17.5,19.2,229,104.4,94.8,1.1,1.3,2.3,0,2.6,2.7
Geno Thorpe\geno-thorpe-1,SO,2014-15,G,Penn State,Big Ten,34,826,14.2,0.524,0.441,3.7,8.4,6.1,11.2,2.8,0.5,15.8,21.4,290,103.6,101.7,1.1,1.1,2.2,1,1.7,2.7
Joe Toye\joe-toye-1,FR,2015-16,G,Vanderbilt,SEC,30,257,15.7,0.584,0.561,3.1,11.4,7.6,7.8,1.4,0.7,12.3,20.9,95,111,100,0.5,0.4,0.9,1.6,1.1,2.7
Robert Turner\robert-turner-2,JR,2013-14,G,Texas Tech,Big 12,32,905,14,0.478,0.447,3.8,7.9,5.9,18.9,2.9,1.1,15.3,21.5,306,102.2,110.2,0.9,0.7,1.6,1.6,1.1,2.7
Jordon Varnado\jordon-varnado-1,SO,2016-17,F,Troy,Sun Belt,37,1068,25.5,0.586,0.559,8.2,19.5,14,10.6,1,5.4,11.8,27.3,566,116.8,101.5,3.4,1.6,5,1.9,0.8,2.7
Adam Waddell\adam-waddell-1,SR,2011-12,C,Wyoming,MWC,33,928,16.8,0.59,0.541,4.2,12.9,8.5,6.2,1.1,4.4,13.2,19.6,294,112,95.2,1.9,1.7,3.6,-0.5,3.2,2.7
Brandon Walters\brandon-walters-2,JR,2016-17,F,Middle Tennessee,CUSA,34,374,22.2,0.627,0.603,19.5,17.6,18.5,3.1,1.8,6.1,20.5,23.3,166,112.8,93.3,0.9,0.8,1.8,0.5,2.2,2.7
Demetrius Ward\demetrius-ward-1,JR,2010-11,G,Western Michigan,MAC,34,1087,18,0.552,0.499,4.4,10.8,7.6,15.3,2,0.3,14.7,22.7,451,113.2,102.4,2.7,1.3,4,3.4,-0.7,2.7
Eric Washington\eric-washington-3,JR,2014-15,G,Miami (OH),MAC,32,1029,21.1,0.574,0.493,3.2,9.5,6.3,39.3,2.7,0.1,21.4,26.6,507,108.9,107.5,2.6,0.8,3.4,4.2,-1.5,2.7
Demond Watt\demond-watt-1,SR,2010-11,F,Texas A&M-Corpus Christi,Southland,31,1035,25,0.607,0.58,13.3,19.1,16.1,10.9,1.9,4.1,18.5,23.3,453,113,103.5,2.8,1.1,3.9,2,0.7,2.7
Anthony White\anthony-white-1,SR,2013-14,G,Mercer,A-Sun,36,772,17.7,0.616,0.585,3.7,9.4,6.7,9.7,1.5,0.2,7.5,18.2,271,129.8,103.3,2.3,1.1,3.4,3.5,-0.9,2.7
Ben Whitlatch\ben-whitlatch-1,SO,2011-12,G,William & Mary,CAA,9,20,28.8,0.857,0.857,0,0,0,0,3.2,0,12.5,22.3,7,127.5,114.9,0.1,0,0.1,9.3,-6.6,2.7
Nick Wiggins\nick-wiggins-1,JR,2012-13,G,Wichita State,MVC,36,461,16,0.577,0.552,3,14.4,8.4,4.9,1.3,1.6,12.1,19.4,147,114.2,99.6,1,0.6,1.6,2.3,0.4,2.7
Owen Wignot\owen-wignot-1,JR,2010-11,F,Siena,MAAC,28,760,12.8,0.543,0.519,3.8,11.1,7.3,12.4,1.9,3,16.6,13.1,185,109.9,103.3,1,0.8,1.8,0.7,1.9,2.7
Brian Williams\brian-williams-9,FR,2011-12,F,Oklahoma State,Big 12,32,887,15.8,0.553,0.517,4.4,10.3,7.3,7.2,1.4,1.2,8.8,18.6,288,112.1,107,1.8,0.6,2.4,3,-0.3,2.7
Jacorey Williams\jacorey-williams-1,SR,2016-17,F,Middle Tennessee,CUSA,36,1069,26.2,0.56,0.535,7.4,22.5,15.1,11.4,1.8,1.9,9.8,30.2,566,113.5,94.8,3.2,2.3,5.5,1.3,1.5,2.7
Nick Williams\nick-williams-2,SO,2010-11,G,Mississippi,SEC,34,833,12.8,0.509,0.484,7.6,11.2,9.4,11.1,1.6,0.3,15.5,14.7,229,109.5,105.8,1.2,0.7,1.9,2.1,0.6,2.7
Paul Williamson\paul-williamson-1,FR,2011-12,G,West Virginia,Big East,20,92,12,0.539,0.553,2.4,9.1,5.4,18,0.7,2.3,8.9,12.3,23,127.3,106.2,0.2,0.1,0.3,3.1,-0.4,2.7
Duane Wilson\duane-wilson-1,JR,2016-17,G,Marquette,Big East,30,492,12.3,0.503,0.477,0.8,11.9,6.5,16.5,3.3,0.6,14.9,17.1,152,103.2,105.9,0.5,0.5,1,1.3,1.4,2.7
Anthony Winbush\anthony-winbush-1,JR,2011-12,F,Loyola (MD),MAAC,33,579,13.7,0.512,0.452,7.7,14.2,10.7,13.2,4.1,1.8,23.2,11.8,124,104.1,96.7,0.5,1,1.5,-0.4,3,2.7
Charlie Woods\charlie-woods-1,SO,2010-11,F,Cleveland State,Horizon,30,387,11.5,0.425,0.389,6.7,15.9,11.3,6.8,1.7,8.2,14.2,14.1,85,94.8,93.6,0.1,0.8,0.9,-2.4,5.2,2.7
Kameron Woods\kameron-woods-1,FR,2011-12,F,Butler,Horizon,36,634,13.4,0.433,0.406,11.1,24.6,17.2,6.9,1.6,7.6,17.9,17.4,161,91,90,0.1,1.5,1.6,-2.8,5.5,2.7
Tony Woods\tony-woods-1,SR,2012-13,C,Oregon,Pac-12,37,778,16.7,0.555,0.523,9.5,11.1,10.3,4.7,0.4,5.4,16.5,22.7,306,105.6,97,1.4,1.2,2.7,0.1,2.6,2.7
Jerrell Wright\jerrell-wright-1,JR,2013-14,F,La Salle,A-10,31,786,24.1,0.587,0.576,13.8,16.3,15,6.9,0.9,1.6,12.9,26.6,379,114.8,105,2.2,1,3.2,2.9,-0.2,2.7
Alex Young\alex-young-1,SR,2011-12,G,IUPUI,Summit,32,1050,27.7,0.538,0.482,6.5,17.3,11.4,15.5,2.9,3.1,11.4,33.4,612,112.8,106.8,3.8,0.8,4.6,4.4,-1.7,2.7
Remy Abell\remy-abell-1,FR,2011-12,G,Indiana,Big Ten,32,267,15.4,0.573,0.492,6,8.5,7.3,10.1,1.3,0.4,16.2,19.1,96,115.5,106.1,0.6,0.2,0.9,3.1,-0.5,2.6
Andre Adams\andre-adams-1,SO,2016-17,F,Arizona State,Pac-12,14,80,14.2,0.64,0.75,12,13.1,12.5,4.5,0.7,6.9,16.8,10.9,21,123.6,113,0.1,0,0.2,0.2,2.5,2.6
Malik Albert\malik-albert-1,JR,2015-16,G,Creighton,Big East,27,220,14.3,0.497,0.449,2.1,11.7,7,21.1,3,1.8,20.4,19.7,77,97.1,99.8,0.1,0.4,0.5,-0.6,3.3,2.6
Manny Arop\mangisto-arop-1,SO,2010-11,G,Gonzaga,WCC,28,443,12.6,0.523,0.527,9.9,11.7,10.9,6.2,1.5,1,17,16.7,128,103.6,100,0.5,0.6,1.1,1.2,1.4,2.6
Eric Atkins\eric-atkins-1,FR,2010-11,G,Notre Dame,Big East,34,863,11.9,0.532,0.483,2.3,5.8,4.2,23.6,1.5,0.1,18.8,14.2,234,113,106.5,1.5,0.7,2.2,2.4,0.1,2.6
Waverly Austin\waverly-austin-1,JR,2012-13,F,Oregon,Pac-12,35,384,13,0.47,0.449,12.4,17.9,15.1,3.6,2,7.9,22.7,19.3,113,88.4,89.4,0,0.9,0.9,-3.2,5.9,2.6
Aaron Bacote\aaron-bacote-1,JR,2014-15,G,Old Dominion,CUSA,35,955,17.1,0.528,0.449,2.8,10.9,6.7,20.4,1.6,0.1,12.6,21.2,344,114.5,97.2,2.3,1.7,4,2.5,0,2.6
Jake Barnett\jake-barnett-1,SR,2013-14,F,Saint Louis,A-10,34,822,6.8,0.473,0.457,1.4,11.6,6.7,8.5,2,1,17.1,12.8,154,91,93.6,-0.1,1.9,1.9,-1.1,3.7,2.6
Josh Benson\josh-benson-1,SO,2010-11,F,Dayton,A-10,36,643,15.1,0.57,0.548,10.5,11.5,11,4.4,1.3,2.6,14.6,16.1,188,112.1,99.8,1.1,0.9,2.1,0.5,2.1,2.6
Deverell Biggs\deverell-biggs-1,JR,2013-14,G,Nebraska,Big Ten,15,308,17.1,0.505,0.453,5,14,9.5,18.7,3,2.3,18.7,31.8,147,94.1,98.4,0.1,0.6,0.7,-0.2,2.7,2.6
Jake Bittle\jake-bittle-1,SR,2015-16,G,South Dakota State,Summit,26,664,14.2,0.516,0.465,6.3,14.2,10.3,15.6,2.4,0.5,19.6,20,238,103.2,99.1,0.8,1.1,1.9,0.7,1.8,2.6
Pierre Bland\pierre-bland-1,SR,2013-14,G,IPFW,Summit,36,1200,17.5,0.608,0.573,2.7,14.1,8.5,22.7,3,0.5,19.2,15.5,406,122.3,108.1,2.8,1.2,4,1.6,1,2.6
Ronnie Boggs\ronnie-boggs-1,SR,2012-13,G,Jacksonville State,OVC,28,964,19.1,0.539,0.527,7.8,16,11.6,15.3,3.5,2,14.6,19.2,318,109.2,99.9,1.9,1.3,3.1,1.5,1.1,2.6
Anthony Booker\anthony-booker-1,SR,2012-13,F,Iowa State,Big 12,30,348,13.3,0.485,0.463,10.9,17.6,14.2,3.6,1.3,5,12.6,16.7,103,105,99.8,0.5,0.5,0.9,0.3,2.3,2.6
Ben Botts\ben-botts-1,SR,2010-11,G,IPFW,Summit,30,919,20.6,0.613,0.576,2.3,11.1,6.6,14.9,1.6,0.9,9.4,21,374,123.8,105.9,3,0.8,3.8,4,-1.4,2.6
Drew Brandon\drew-brandon-1,SR,2014-15,G,Eastern Washington,Big Sky,34,1139,19.2,0.513,0.454,7.1,17.5,12.3,23.7,3.1,1,16.2,17.1,430,117.6,105.6,2.9,1.1,4,2,0.6,2.6
Marcus Britt\marcus-britt-1,SR,2010-11,G,Arkansas,SEC,30,569,12.6,0.55,0.526,3.5,9,6.3,12.3,2.6,1.2,19.9,16.2,156,101.8,100.2,0.5,0.8,1.3,1.4,1.2,2.6
David Brown\david-brown-2,SR,2014-15,G,Western Michigan,MAC,34,1119,19.1,0.569,0.533,1.5,11.5,6.5,14.6,2.5,0.5,12.1,24.9,471,113,107.5,2.9,0.9,3.8,4.4,-1.8,2.6
Nate Buss\nate-buss-1,JR,2013-14,F,Northern Iowa,MVC,28,578,24.2,0.652,0.635,7.9,21.3,14.6,3.7,1.3,1.8,8.1,23.1,249,125.8,104.6,1.9,0.7,2.7,4.7,-2.1,2.6
Devin Carter\devin-carter-1,SR,2016-17,G,Arkansas State,Sun Belt,32,1055,18.2,0.576,0.556,2.5,10,6.2,5,1.6,0.5,7.9,23.6,445,117.2,103,2.7,1.4,4.2,4,-1.4,2.6
Marquise Carter\marquise-carter-1,SR,2011-12,G,Gonzaga,WCC,33,440,13.7,0.51,0.416,4.6,9.6,7.2,23.6,3.6,0.2,27,20.1,150,97.1,96.4,0.4,0.8,1.1,0,2.6,2.6
Cameron Clark\cameron-clark-1,FR,2010-11,G,Oklahoma,Big 12,32,1074,13.5,0.538,0.524,4.7,12.4,8.6,6.9,1.4,1.2,10.7,15.7,278,108.1,107.7,1.4,0.8,2.2,1.4,1.2,2.6
Jalen Coleman-Lands\jalen-coleman-lands-1,FR,2015-16,G,Illinois,Big Ten,34,892,13.2,0.584,0.568,1.2,7.6,4.3,6.9,1.4,0.4,10.7,19.9,297,107.3,111.2,1.2,0.5,1.8,3.5,-1,2.6
Xavier Cooks\xavier-cooks-1,SO,2015-16,G,Winthrop,Big South,32,883,24,0.609,0.577,6.3,20.3,13.9,12.9,1.6,5.7,17.7,25.9,458,112.2,100.4,2.2,1.4,3.6,0.7,1.9,2.6
Andrew Dakich\andrew-dakich-1,JR,2015-16,G,Michigan,Big Ten,24,110,9.7,0.521,0.458,3.4,14.5,9,20.9,3.3,0,37.3,10.6,22,97.9,100.6,0,0.2,0.2,-0.9,3.5,2.6
Anthony Dallier\anthony-dallier-1,JR,2015-16,G,Yale,Ivy,30,598,12,0.525,0.508,3.5,14.6,9.2,11.4,2.5,0.9,17,14.2,149,107,95.1,0.6,1.3,1.9,-0.3,2.9,2.6
Sean Damaska\sean-damaska-1,SR,2016-17,C,Northern Illinois,MAC,7,18,31.5,0.673,0.667,18.2,32.4,25.1,13.6,0,0,11.9,23,10,134.4,98.7,0.1,0,0.1,4.2,-1.5,2.6
Trey Davis\trey-davis-2,SO,2013-14,F,Richmond,A-10,33,968,11.1,0.463,0.444,6,20.8,13.4,11.9,1.7,1.1,16.1,11.8,199,100.7,96.8,0.5,2,2.4,-1.6,4.2,2.6
Trey Davis\trey-davis-1,JR,2014-15,G,Massachusetts,A-10,32,982,14.6,0.519,0.464,2.3,7.9,5.1,25.3,1.9,0.3,16.1,20.1,357,107,107.3,1.6,0.8,2.4,3.5,-0.9,2.6
Will Davis\will-davis-1,SR,2014-15,F,UC-Irvine,Big West,34,1012,23.3,0.567,0.543,10.3,17,13.9,7.4,1.1,3.4,10.4,23.4,412,115.1,97.2,2.7,1.8,4.5,1.4,1.2,2.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Majok Deng\majok-deng-1,JR,2014-15,F,Louisiana-Monroe,Sun Belt,38,1166,19.2,0.543,0.505,8.5,18.9,13.8,7.7,1.2,4.9,12.6,19.7,390,111.5,92.7,2.3,2.5,4.8,0.2,2.4,2.6
Carson Desrosiers\carson-desrosiers-1,SO,2011-12,F,Wake Forest,ACC,31,670,14.1,0.509,0.488,4,20.9,12.4,7.3,1.2,9.4,13.5,13.6,147,100.8,102.4,0.5,0.8,1.3,-1.8,4.5,2.6
Remi Dibo\remi-dibo-1,JR,2013-14,F,West Virginia,Big 12,32,621,13.8,0.547,0.523,4.2,14,9,6.5,1.1,1,8.5,18.9,211,115.4,108.9,1.2,0.6,1.7,3.3,-0.7,2.6
Daniel Dixon\daniel-dixon-1,SR,2016-17,G,William & Mary,CAA,30,884,24.6,0.627,0.576,3.6,13.9,9.1,17.1,1.4,1.1,12.7,29.5,520,119.3,110.2,3.3,0.6,3.9,5.9,-3.3,2.6
Nick Duncan\nick-duncan-1,FR,2013-14,F,Boise State,MWC,34,582,12.5,0.595,0.581,7.2,12.2,9.6,3.4,1,1.2,10.6,14.4,162,124.2,107.7,1.2,0.6,1.8,3.4,-0.8,2.6
DK Eldridge\dk-eldridge-1,JR,2013-14,G,New Mexico State,WAC,36,995,17.3,0.556,0.536,7,11.4,9.4,14.5,1.2,1.2,14,21.5,397,115,102.9,2.2,1.4,3.7,2.7,-0.1,2.6
D.J. Fenner\dj-fenner-1,SR,2016-17,G,Nevada,MWC,35,1052,16.3,0.593,0.543,3.6,9.5,6.6,10.7,1.1,1.2,13.4,21.8,434,114.5,105.2,2.4,1.2,3.6,3,-0.4,2.6
Mike Fitzgerald\mike-fitzgerald-1,SR,2012-13,F,Air Force,MWC,32,939,16.3,0.622,0.569,3.1,14.8,9,11.3,1.6,0.5,14.7,17.6,300,117.2,106.8,2.2,0.6,2.9,3.4,-0.8,2.6
Chris Fouch\chris-fouch-1,SO,2010-11,G,Drexel,CAA,31,884,18.5,0.492,0.455,3.1,10.3,6.6,10.7,1.1,0.6,8,30,405,107.8,97.7,2.1,1.5,3.6,2.9,-0.3,2.6
Elton Frazier\elton-frazier-1,SR,2010-11,F,Canisius,MAAC,30,839,22.3,0.559,0.533,11,14.2,12.6,8.2,1.8,4.2,10.5,22.4,345,115.5,100.5,2.3,1.2,3.4,1.7,0.9,2.6
Marcus Freeman\marcus-freeman-1,JR,2014-15,F,Coastal Carolina,Big South,27,376,27.1,0.544,0.528,19.4,26.6,23,4.6,2.1,8.3,11.2,20.5,154,119.8,88.1,1.1,1,2.1,0,2.5,2.6
Theo Friedman\theo-friedman-1,SO,2014-15,G,Oregon,Pac-12,5,20,17,0.5,0.5,6.1,16.3,11.5,25.9,0,0,0,12.8,6,137.4,108.1,0.1,0,0.1,3.9,-1.3,2.6
Nate Gehring\nate-gehring-1,FR,2014-15,C,Pepperdine,WCC,13,97,9.9,0.503,0.429,3.8,14.1,9.2,7.9,3.9,1.1,27.4,6.1,10,96.9,93.3,0,0.2,0.2,-3.1,5.7,2.6
Brandon Gfeller\brandon-gfeller-1,SO,2014-15,G,Montana,Big Sky,33,834,16.9,0.633,0.618,2.8,11.5,7.2,8.7,2.3,0.9,10,17.4,257,123.2,104.5,2.1,0.9,3,4.1,-1.5,2.6
Marcus Gilbert\marcus-gilbert-1,JR,2014-15,F,Fairfield,MAAC,31,1075,21.2,0.582,0.523,5.5,13.9,9.7,10.3,1.5,1.9,13.3,26.3,461,111.8,104.7,2.8,1.1,3.9,3.8,-1.2,2.6
Matt Glover\matt-glover-1,SR,2014-15,G,San Francisco,WCC,32,846,12.6,0.471,0.464,5.4,18.7,12.1,21.7,2.9,1.2,23.9,16.2,230,95.1,98.8,0.4,1.4,1.7,-0.8,3.4,2.6
Sam Glover\sam-glover-1,FR,2011-12,G,Kennesaw State,A-Sun,1,2,54.8,1,1,0,0,0,0,0,0,0,27,1,200,126.8,0,0,0,14.6,-12,2.6
Sam Goodman\sam-goodman-1,SR,2010-11,G,Morehead State,OVC,35,948,16.3,0.539,0.516,8.6,9.5,9.1,12.5,2.9,1,15.8,17.4,299,113,97.6,1.9,1.6,3.5,1.4,1.2,2.6
Jon Axel Gudmundsson\jonaxel-gudmundsson-1,FR,2016-17,G,Davidson,A-10,31,985,12.4,0.546,0.505,3,11,7.1,19.8,2,0.2,18.6,14.8,286,108.7,104.4,1.3,1.2,2.5,1.2,1.4,2.6
Moussa Gueye\moussa-gueye-1,SR,2013-14,C,Valparaiso,Horizon,34,557,15.1,0.617,0.561,14.9,20.6,18,4.4,1.6,13.6,37.8,18.7,166,90.1,92.3,-0.1,1.4,1.2,-4.9,7.4,2.6
Tre Hale-Edmerson\tre-hale-edmerson-1,SR,2015-16,F,Cal State Northridge,Big West,30,952,14.6,0.572,0.548,2.4,19.2,10.9,19.5,1.5,5.5,21.4,14.5,259,103.2,100.9,0.8,1.5,2.3,-0.8,3.4,2.6
Zach Hanson\zach-hanson-1,SR,2016-17,C,Creighton,Big East,20,204,21.6,0.615,0.64,9.4,15.1,12.5,4.6,1.6,0.5,11.1,23.8,94,114.9,101,0.5,0.3,0.8,2,0.5,2.6
TJ Haws\tj-haws-1,FR,2016-17,G,Brigham Young,WCC,34,1040,15,0.577,0.533,0.9,8.2,4.8,19.3,1.7,0.4,17.4,22,446,107.5,103.3,1.7,1.4,3.1,2.9,-0.3,2.6
Terrance Henry\terrance-henry-1,JR,2010-11,F,Mississippi,SEC,34,963,15.5,0.555,0.514,6.6,17.9,12.2,8.3,1.5,4,21.9,19.7,322,101.1,100.9,1.1,1.3,2.4,0,2.6,2.6
Donte Hill\donte-hill-1,SO,2011-12,G,Old Dominion,CAA,27,764,13.6,0.493,0.471,5.7,9.7,7.5,14.8,2.7,1.6,16.1,16.7,213,104.2,97.3,0.9,1.2,2.2,1.1,1.5,2.6
John Holland\john-holland-1,SR,2010-11,F,Boston University,AEC,34,1153,24.5,0.527,0.458,4.4,14.6,9.6,13.1,2.6,1.1,10.5,32.4,598,111.2,99.8,3.6,1.7,5.3,3.8,-1.2,2.6
Max Hooper\max-hooper-1,SO,2013-14,G,St. John's (NY),Big East,25,225,13.6,0.605,0.608,0.5,6.4,3.5,6.8,0.8,0,2.9,15.6,66,128.7,108,0.5,0.2,0.7,5,-2.4,2.6
R.L. Horton\rl-horton-1,SR,2010-11,G,Southern Mississippi,CUSA,32,998,17.1,0.531,0.491,1.3,9.5,5.4,13.2,1.9,0.1,9.5,20.8,367,117,102.3,2.6,1.2,3.8,2.9,-0.3,2.6
Mike Hughes\mike-hughes-1,FR,2014-15,G,Georgia Southern,Sun Belt,31,940,15.2,0.543,0.514,5.7,12.1,8.9,14.9,2.6,0.9,16.5,14.3,254,112.9,93,1.5,2,3.6,0.5,2.2,2.6
Mo Hughley\mo-hughley-1,SR,2013-14,F,Eastern Michigan,MAC,34,252,12.1,0.509,0.517,9.3,12.4,10.9,7.3,3.4,3.9,15.3,10.9,53,109.3,91.4,0.2,0.6,0.9,-2.4,5,2.6
Jack Isenbarger\jack-isenbarger-1,SO,2011-12,G,Elon,Southern,29,852,20.5,0.612,0.567,1.7,11.6,6.5,20.3,1.5,0.1,13.4,23,388,118.1,104.2,2.7,0.8,3.5,5,-2.4,2.6
Vance Jackson\vance-jackson-1,FR,2016-17,F,Connecticut,AAC,32,835,12,0.565,0.539,3.1,12.9,8.3,10.7,0.7,0.7,15.5,17.2,242,108,105.1,1.1,1,2.1,1.9,0.7,2.6
Ra'Shad James\rashad-james-1,JR,2011-12,G,Iona,MAAC,29,224,20,0.573,0.551,9.2,16.2,12.6,6.7,2.8,0.9,6,18.2,85,125.2,100,0.7,0.3,1,2.9,-0.2,2.6
Wesley Jenkins\wesley-jenkins-1,SR,2010-11,G,Saint Peter's,MAAC,27,880,16,0.528,0.484,1.8,14.3,8.2,12,2.3,1.6,14.3,22.3,306,102.9,92.1,1.2,1.9,3.1,0.9,1.7,2.6
Corey Johnson\corey-johnson-4,SO,2016-17,G,Harvard,Ivy,26,620,13.7,0.61,0.604,2.1,11.2,6.8,8.5,1.1,1.4,12.1,16.4,180,115.2,101.9,1.1,0.9,2,3,-0.4,2.6
Kevin Johnson\kevin-johnson-6,FR,2013-14,F,Cincinnati,AAC,33,338,14.6,0.525,0.471,4.8,6.7,5.8,13.2,2.4,1.4,12.7,20.6,117,112.6,97.4,0.6,0.7,1.3,1.6,0.9,2.6
Tim Kamczyc\tim-kamczyc-1,SO,2010-11,F,Cleveland State,Horizon,36,1041,10.5,0.551,0.529,4.6,10.2,7.4,9.7,1.9,0.9,19,11.8,222,107.2,99.3,1.1,1.6,2.6,0.5,2.2,2.6
Mathis Keita\mathis-keita-1,SO,2011-12,G,Gonzaga,WCC,16,67,11.7,0.388,0.406,0,16.7,8.5,16.8,4.5,3.2,17.1,18.1,16,81.7,89.9,0,0.2,0.1,-2.9,5.5,2.6
